frame_index,timestamp_s,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
874,1787226049.0320425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,1787226049.0757577,0.8469812870025635,0.9164806604385376,-0.214222252368927,0.9305660128593445,0.8421663641929626,0.919380784034729,-0.21924546360969543,0.9213458299636841,0.841783344745636,0.9174636006355286,-0.21928361058235168,0.9322441220283508,0.8414011001586914,0.9154760837554932,-0.21937070786952972,0.9210329055786133,0.843343198299408,0.9228137135505676,-0.2169899046421051,0.9171000719070435,0.8442397713661194,0.9240578413009644,-0.21706192195415497,0.9345773458480835,0.8451440930366516,0.9252922534942627,-0.21714448928833008,0.9295966029167175,0.8458585143089294,0.9080831408500671,-0.20853875577449799,0.930047869682312,0.8509239554405212,0.9202387928962708,-0.20002172887325287,0.9578128457069397,0.8520138263702393,0.9071259498596191,-0.20688070356845856,0.9327307939529419,0.8546656966209412,0.9130459427833557,-0.20436452329158783,0.9379844665527344,0.8632786273956299,0.8574665784835815,-0.17477141320705414,0.9775853753089905,0.8832142353057861,0.9000804424285889,-0.1632312834262848,0.9662364721298218,0.8619055151939392,0.8024314045906067,-0.14843498170375824,0.5164849758148193,0.8969718217849731,0.8558685183525085,-0.10018861293792725,0.44338053464889526,0.8586992621421814,0.7876850366592407,-0.16179613769054413,0.341473251581192,0.8833817839622498,0.8671221733093262,-0.05896608158946037,0.5044394731521606,0.8568998575210571,0.78147953748703,-0.17647872865200043,0.3038841187953949,0.8785226941108704,0.867311418056488,-0.06235941872000694,0.4773642420768738,0.8562725186347961,0.7882073521614075,-0.18697787821292877,0.3188636600971222,0.8769720792770386,0.8770756125450134,-0.07146403193473816,0.5062329769134521,0.8583279848098755,0.7919161915779114,-0.16648946702480316,0.3229030966758728,0.8786091208457947,0.8745511770248413,-0.06137831509113312,0.4802201986312866,0.9225391149520874,0.7518705129623413,-0.005175209604203701,0.9655086994171143,0.9335561394691467,0.7835846543312073,0.005292190238833427,0.9304651021957397,0.9623706340789795,0.703439474105835,0.06148450821638107,0.2310734987258911,0.9735384583473206,0.7160887718200684,0.06921526789665222,0.11043250560760498,0.9886311292648315,0.6676409840583801,0.21966224908828735,0.06748228520154953,0.9905287027359009,0.6764813661575317,0.2293347716331482,0.06714825332164764,0.9912563562393188,0.6625635027885437,0.2353205531835556,0.11410907655954361,0.9916489720344543,0.6735343933105469,0.24642899632453918,0.09625690430402756,0.9973526000976562,0.6512305736541748,0.21977287530899048,0.0732375904917717,0.9998592734336853,0.6507156491279602,0.23116150498390198,0.07736225426197052
876,1787226049.1465425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,1787226049.191692,0.8652580976486206,0.9422575235366821,-0.2205347716808319,0.9371989965438843,0.8580029606819153,0.9455127120018005,-0.22648005187511444,0.9290295839309692,0.8571116328239441,0.942629337310791,-0.2265436053276062,0.9388659000396729,0.856232762336731,0.9396560192108154,-0.2266930788755417,0.9288011193275452,0.8598068952560425,0.9506789445877075,-0.22024233639240265,0.9250761866569519,0.8607690334320068,0.9523134827613831,-0.22025957703590393,0.9408079981803894,0.8617212772369385,0.9538851380348206,-0.2203342616558075,0.9363371729850769,0.8581609129905701,0.9264325499534607,-0.22256799042224884,0.9369669556617737,0.8652139902114868,0.9443329572677612,-0.1964748054742813,0.9618525505065918,0.8690186738967896,0.9279245734214783,-0.21583953499794006,0.9393177032470703,0.873093843460083,0.9361258745193481,-0.20827342569828033,0.9439986348152161,0.8806532025337219,0.8542307615280151,-0.2130160927772522,0.9796432852745056,0.8936437964439392,0.9090096950531006,-0.14037328958511353,0.9686498045921326,0.9126480221748352,0.7576286792755127,-0.1835523247718811,0.5417750477790833,0.917641818523407,0.8239055275917053,-0.06676169484853745,0.42575564980506897,0.9567781090736389,0.7051851749420166,-0.1689850240945816,0.37871435284614563,0.929381251335144,0.7997632026672363,-0.034009043127298355,0.49924182891845703,0.9661030173301697,0.6813012361526489,-0.18345102667808533,0.3414349853992462,0.9306812882423401,0.7893847227096558,-0.03184133023023605,0.47728997468948364,0.9699376821517944,0.6948893666267395,-0.19071225821971893,0.35846805572509766,0.9326900839805603,0.7983167171478271,-0.047167420387268066,0.5087911486625671,0.9672968983650208,0.7069026231765747,-0.1707393079996109,0.3591229319572449,0.931596040725708,0.7990106344223022,-0.03845583647489548,0.48114460706710815,0.935232937335968,0.7435861229896545,-0.019929993897676468,0.9676677584648132,0.9419897794723511,0.7801999449729919,0.02014402486383915,0.9341623783111572,0.9735755920410156,0.7034985423088074,0.03458968177437782,0.23858681321144104,0.9775655269622803,0.7263087630271912,0.10560194402933121,0.11078491061925888,0.9982949495315552,0.6606446504592896,0.23783355951309204,0.07038016617298126,1.0006637573242188,0.6652064919471741,0.26054471731185913,0.06934677809476852,0.998234748840332,0.6528618335723877,0.25770124793052673,0.1178203597664833,1.0021570920944214,0.6574406623840332,0.27593761682510376,0.09847641736268997,1.0151201486587524,0.646251916885376,0.24562261998653412,0.07526742666959763,1.0163787603378296,0.6375904679298401,0.2537684142589569,0.07934089004993439
878,1787226049.2605982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,1787226049.3031611,0.8468746542930603,0.9270341992378235,-0.19503311812877655,0.9423882961273193,0.842242419719696,0.9291399717330933,-0.20090089738368988,0.9352571368217468,0.8417379260063171,0.92729252576828,-0.2008947730064392,0.9439311623573303,0.8412508368492126,0.9253813028335571,-0.20094707608222961,0.9349976778030396,0.8434416055679321,0.9321209788322449,-0.1969739943742752,0.9315932393074036,0.8442569971084595,0.933047354221344,-0.1970541626214981,0.9457452893257141,0.8450735211372375,0.9339691996574402,-0.19714683294296265,0.9420110583305359,0.8446038961410522,0.9160362482070923,-0.19370825588703156,0.9422972798347473,0.8493675589561462,0.9267072081565857,-0.17815211415290833,0.9651978611946106,0.8509409427642822,0.9172791242599487,-0.18875093758106232,0.9440053105354309,0.8536507487297058,0.9224947690963745,-0.18432582914829254,0.9482282996177673,0.8636678457260132,0.8707436919212341,-0.15833298861980438,0.9800997376441956,0.8721576929092407,0.9002573490142822,-0.1411529928445816,0.970710277557373,0.8658921718597412,0.82663893699646,-0.1194363459944725,0.5325648188591003,0.8777716159820557,0.8851269483566284,-0.07669105380773544,0.42762291431427,0.8720362186431885,0.8529905080795288,-0.09164528548717499,0.3679756224155426,0.85377037525177,0.9121978878974915,-0.02532842382788658,0.5028273463249207,0.8755401372909546,0.8569714426994324,-0.09558698534965515,0.3320257067680359,0.8468478918075562,0.9138545393943787,-0.024453280493617058,0.4836553633213043,0.8731995820999146,0.8620582818984985,-0.09638497978448868,0.34679359197616577,0.844732940196991,0.92125403881073,-0.03195837140083313,0.5125577449798584,0.8730908036231995,0.861186146736145,-0.09046214073896408,0.3482980728149414,0.8476549386978149,0.9199876189231873,-0.026421817019581795,0.4844089150428772,0.9198362231254578,0.757991373538971,-0.010153294540941715,0.9696903824806213,0.9241323471069336,0.7824404835700989,0.010166464373469353,0.9393174052238464,0.962185800075531,0.7062474489212036,0.04046095162630081,0.2333240956068039,0.9634464979171753,0.7204381227493286,0.07309474796056747,0.11472102254629135,0.9944318532943726,0.6494065523147583,0.16170290112495422,0.07616684585809708,0.9960705041885376,0.6570462584495544,0.1829475313425064,0.07646173983812332,0.9987465143203735,0.6379988193511963,0.1732693463563919,0.129195898771286,0.9997748732566833,0.648526132106781,0.19388699531555176,0.10718698799610138,1.0013772249221802,0.6362226605415344,0.1513451486825943,0.08184432238340378,1.0076484680175781,0.6305215954780579,0.167652890086174,0.08692013472318649
880,1787226049.369594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,1787226049.4206307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,1787226049.4894698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,1787226049.553073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,1787226049.6144269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,1787226049.6765084,0.8510729074478149,0.9415196776390076,-0.26766592264175415,0.9423509836196899,0.842542827129364,0.9419080018997192,-0.2680463194847107,0.9333556294441223,0.8414963483810425,0.9375336170196533,-0.2681227922439575,0.9438783526420593,0.8404427170753479,0.9330706596374512,-0.2683202028274536,0.9335157871246338,0.8451331257820129,0.9517825841903687,-0.2649984359741211,0.9280896186828613,0.8465738296508789,0.9553849101066589,-0.2649824917316437,0.9455553293228149,0.8480360507965088,0.9589201807975769,-0.2651040256023407,0.9413623213768005,0.8448079228401184,0.9211926460266113,-0.23934835195541382,0.9443433880805969,0.8546978831291199,0.954429566860199,-0.22701461613178253,0.9657275676727295,0.8563884496688843,0.9269087314605713,-0.2539917826652527,0.9454490542411804,0.8614965677261353,0.9415848255157471,-0.2505703866481781,0.94905686378479,0.8641831874847412,0.8462681174278259,-0.2080010026693344,0.980380117893219,0.9071245193481445,0.9365926384925842,-0.16617606580257416,0.9713975191116333,0.8941745758056641,0.7467874884605408,-0.15078605711460114,0.529424250125885,0.9567850232124329,0.8498770594596863,-0.1350260227918625,0.4513951241970062,0.9342256188392639,0.742414116859436,-0.11940253525972366,0.3456227481365204,1.001762866973877,0.8022053241729736,-0.14592042565345764,0.5237475633621216,0.9439700245857239,0.7345315217971802,-0.12715086340904236,0.31003668904304504,1.0136055946350098,0.7941750288009644,-0.14916549623012543,0.49490103125572205,0.9451780915260315,0.7447766065597534,-0.11988557130098343,0.3250671923160553,1.0159811973571777,0.7916648983955383,-0.16955825686454773,0.5268312096595764,0.943947970867157,0.7517968416213989,-0.1152321994304657,0.3275530934333801,1.0096518993377686,0.7898660898208618,-0.1541016697883606,0.5009242296218872,0.9325559735298157,0.7475873827934265,-0.018654201179742813,0.964631974697113,0.9532185792922974,0.8015741109848022,0.018865937367081642,0.9250669479370117,0.9823278784751892,0.6870216131210327,0.0034549625124782324,0.22816073894500732,0.9984742999076843,0.7329356670379639,0.08872523903846741,0.107631154358387,1.0128165483474731,0.6377566456794739,0.21892210841178894,0.07059615105390549,1.01703941822052,0.6772104501724243,0.2752290964126587,0.07065612077713013,1.014214277267456,0.6328768134117126,0.2407044619321823,0.120092011988163,1.0173307657241821,0.6729714274406433,0.2960107624530792,0.10071977227926254,1.0318044424057007,0.6132841110229492,0.22704480588436127,0.07511435449123383,1.0329384803771973,0.643195390701294,0.2777058780193329,0.08006411045789719
886,1787226049.7636144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,1787226049.812647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,1787226049.8866336,0.8332166075706482,0.9410861134529114,-0.2351808249950409,0.9418834447860718,0.827837347984314,0.9433492422103882,-0.2376968264579773,0.9358134865760803,0.8271162509918213,0.940737247467041,-0.2377065271139145,0.9450298547744751,0.8264051079750061,0.9380632042884827,-0.2377948760986328,0.9359855651855469,0.8298911452293396,0.9487612247467041,-0.23715297877788544,0.929602324962616,0.8311247229576111,0.950823187828064,-0.23723556101322174,0.9454239010810852,0.8323745727539062,0.9528970122337341,-0.23734167218208313,0.9424243569374084,0.8309321999549866,0.9297392964363098,-0.21268980205059052,0.9465404152870178,0.8389747738838196,0.9488120675086975,-0.2127370983362198,0.9658188819885254,0.8378896713256836,0.9301927089691162,-0.2221270501613617,0.9453490972518921,0.8417524099349976,0.9388927817344666,-0.2223086953163147,0.947666585445404,0.8478906750679016,0.8720056414604187,-0.16922277212142944,0.9797901511192322,0.8743693828582764,0.933854877948761,-0.17199307680130005,0.9697573184967041,0.8527473211288452,0.8125590682029724,-0.12934847176074982,0.5197193026542664,0.8877077698707581,0.9028427600860596,-0.11959512531757355,0.4441649317741394,0.856699526309967,0.8546586036682129,-0.09654811769723892,0.3348858952522278,0.8630422949790955,0.9107657670974731,-0.06454124301671982,0.5085839033126831,0.8592922687530518,0.8645225763320923,-0.09909474849700928,0.2990570366382599,0.8557535409927368,0.909374475479126,-0.06341908127069473,0.4827006161212921,0.8557828664779663,0.869748592376709,-0.09478041529655457,0.3131018280982971,0.8541317582130432,0.915742039680481,-0.06584227830171585,0.5131363868713379,0.8567387461662292,0.8679373860359192,-0.09312999993562698,0.3167312443256378,0.8566545844078064,0.9137001633644104,-0.06363113224506378,0.4878382086753845,0.9114977121353149,0.7679081559181213,-0.006944138091057539,0.9652338624000549,0.928027331829071,0.8100934028625488,0.007057843264192343,0.9280554056167603,0.9500533938407898,0.7090341448783875,0.048764102160930634,0.2193189412355423,0.9660863280296326,0.746042788028717,0.08293690532445908,0.10743478685617447,0.9756284356117249,0.6613878011703491,0.21980682015419006,0.06951718032360077,0.9891169667243958,0.6873503923416138,0.23726700246334076,0.07268045842647552,0.9777841567993164,0.6560494303703308,0.23710443079471588,0.12044518440961838,0.9895282983779907,0.6818777322769165,0.2537168860435486,0.10166864842176437,0.9864595532417297,0.6358115673065186,0.21408917009830475,0.07440642267465591,1.005105972290039,0.6557223200798035,0.22346924245357513,0.08258354663848877
889,1787226049.9647803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
