frame_index,timestamp_s,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
484,1787224269.657084,0.5745576620101929,0.25135236978530884,-0.2108609676361084,0.9969842433929443,0.5804000496864319,0.23301111161708832,-0.1970297396183014,0.9975112080574036,0.5846130847930908,0.23314853012561798,-0.19709493219852448,0.9975275993347168,0.5883045792579651,0.23365353047847748,-0.1970994621515274,0.9978364109992981,0.568116307258606,0.2337917685508728,-0.19401775300502777,0.9977620840072632,0.5645596981048584,0.233994722366333,-0.19397926330566406,0.9976866245269775,0.5609733462333679,0.23449061810970306,-0.1939265877008438,0.9978684186935425,0.5930269956588745,0.24343852698802948,-0.10491479188203812,0.9985511898994446,0.5565194487571716,0.24431626498699188,-0.09205217659473419,0.9989368915557861,0.5829603672027588,0.27169883251190186,-0.17654839158058167,0.9981789588928223,0.5670655965805054,0.27178293466567993,-0.17234279215335846,0.9984899163246155,0.627993643283844,0.3632528781890869,-0.06742595136165619,0.9979994297027588,0.5250599980354309,0.35006529092788696,-0.025003423914313316,0.9982083439826965,0.6622437238693237,0.47465887665748596,-0.07140239328145981,0.9675462245941162,0.4701640009880066,0.4341498911380768,-0.01844198815524578,0.9737931489944458,0.6971428990364075,0.5657733082771301,-0.20555783808231354,0.9639098048210144,0.41934889554977417,0.49679040908813477,-0.1429409235715866,0.9581540822982788,0.7151315808296204,0.5954797267913818,-0.23974555730819702,0.9544033408164978,0.3959691822528839,0.5206366777420044,-0.17073045670986176,0.9361637234687805,0.712824285030365,0.5967106819152832,-0.2743176817893982,0.9570332765579224,0.3990839421749115,0.5241758823394775,-0.21080824732780457,0.9419850707054138,0.704476535320282,0.5861824154853821,-0.22413533926010132,0.9570570588111877,0.40917426347732544,0.517455518245697,-0.16592255234718323,0.945346474647522,0.5953159928321838,0.6410305500030518,-0.0030309422872960567,0.99462890625,0.5366645455360413,0.6367887854576111,0.0032349079847335815,0.993904709815979,0.5899103879928589,0.8242090940475464,0.05213060602545738,0.9067221283912659,0.5347298383712769,0.8236856460571289,0.032567813992500305,0.9185751676559448,0.5843966007232666,0.986862301826477,0.18390704691410065,0.7718626856803894,0.5303208231925964,0.9971495270729065,0.14687959849834442,0.7565448880195618,0.577686607837677,0.9962728023529053,0.19013047218322754,0.6161262392997742,0.5330573916435242,1.0037078857421875,0.15183396637439728,0.5592989921569824,0.584744393825531,1.0555267333984375,0.08079375326633453,0.6790471076965332,0.525003969669342,1.0691568851470947,0.03545679897069931,0.651447594165802
485,1787224269.6990697,0.5752140879631042,0.25196272134780884,-0.18067891895771027,0.9972838759422302,0.5810312628746033,0.23406252264976501,-0.16735060513019562,0.9977536201477051,0.5851907730102539,0.23416253924369812,-0.16742609441280365,0.9977691769599915,0.5887752771377563,0.2345876544713974,-0.16745515167713165,0.9980473518371582,0.5688028931617737,0.23516874015331268,-0.16330768167972565,0.9979782700538635,0.5652215480804443,0.23543871939182281,-0.16326093673706055,0.9979087114334106,0.5616951584815979,0.2357551008462906,-0.16322584450244904,0.998070240020752,0.5934687256813049,0.24417877197265625,-0.08239497244358063,0.9986887574195862,0.5571764707565308,0.24546034634113312,-0.06434159725904465,0.9990237951278687,0.583580732345581,0.2718043923377991,-0.1492127925157547,0.998356819152832,0.5677734017372131,0.2720898687839508,-0.1435193419456482,0.9986346960067749,0.6286039352416992,0.3621823489665985,-0.05020853504538536,0.9981964826583862,0.5259703397750854,0.3499836027622223,-0.0049630869179964066,0.998367190361023,0.6661710143089294,0.4701220393180847,-0.05398654565215111,0.9702394008636475,0.47155922651290894,0.4343874156475067,0.016136663034558296,0.9751139879226685,0.7013474106788635,0.5600547194480896,-0.16914568841457367,0.9670897722244263,0.4205399453639984,0.4979410767555237,-0.07368617504835129,0.9592348337173462,0.7189159393310547,0.5885483026504517,-0.19729311764240265,0.9578930139541626,0.39773252606391907,0.521637499332428,-0.09458096325397491,0.9360546469688416,0.7165918350219727,0.5902954936027527,-0.2306891232728958,0.9604043364524841,0.400514155626297,0.5239759683609009,-0.13415487110614777,0.9422965049743652,0.7088364362716675,0.581032395362854,-0.18666644394397736,0.9603518843650818,0.4104563593864441,0.516951322555542,-0.0958600714802742,0.9462044835090637,0.5958467125892639,0.640668511390686,-0.0033807100262492895,0.994880735874176,0.5370597839355469,0.6358819603919983,0.003588699968531728,0.9943208694458008,0.5907163023948669,0.8252815008163452,0.04626261442899704,0.9149207472801208,0.5350087881088257,0.8232050538063049,0.03135373070836067,0.9259635806083679,0.5846341252326965,0.9868280291557312,0.1767875999212265,0.7909380197525024,0.5300412774085999,0.9958842992782593,0.14341209828853607,0.7775341272354126,0.5773666501045227,0.9970220327377319,0.18357695639133453,0.6354189515113831,0.5327394008636475,1.0033425092697144,0.14836962521076202,0.582042932510376,0.5856016874313354,1.050659418106079,0.07884698361158371,0.7030895352363586,0.5228760838508606,1.0630521774291992,0.03591877594590187,0.6785799860954285
486,1787224269.7504268,0.5757474303245544,0.2524740397930145,-0.18357160687446594,0.9975542426109314,0.5815966129302979,0.2349921464920044,-0.16999509930610657,0.9979742169380188,0.5857324600219727,0.2351902425289154,-0.1700672209262848,0.9979887008666992,0.589262068271637,0.2356097549200058,-0.17009255290031433,0.9982391595840454,0.5693795084953308,0.23600716888904572,-0.16583123803138733,0.9981757402420044,0.5657489895820618,0.2363385409116745,-0.16578613221645355,0.998112142086029,0.5621506571769714,0.23649169504642487,-0.16574841737747192,0.9982562065124512,0.5940371751785278,0.2453920990228653,-0.08237303793430328,0.9988158941268921,0.5575694441795349,0.2461729496717453,-0.06370163708925247,0.999110758304596,0.5840482115745544,0.2718838155269623,-0.15097199380397797,0.9985184669494629,0.5682294964790344,0.2720528542995453,-0.14516110718250275,0.9987672567367554,0.6290073990821838,0.3607661724090576,-0.04647218436002731,0.9983745217323303,0.5274947881698608,0.34993526339530945,0.0025712293572723866,0.9985125660896301,0.6691286563873291,0.46620404720306396,-0.04205785691738129,0.9726815223693848,0.47322699427604675,0.4348495602607727,0.02712819166481495,0.975853681564331,0.7053840756416321,0.5542094111442566,-0.14962540566921234,0.9699529409408569,0.4216885566711426,0.4991907775402069,-0.06442654877901077,0.9597389101982117,0.7234553694725037,0.5802870988845825,-0.1768902987241745,0.9610692858695984,0.39817139506340027,0.5221934914588928,-0.08482729643583298,0.9353452920913696,0.7214246392250061,0.5822960734367371,-0.2124972641468048,0.9634730815887451,0.40272146463394165,0.5239442586898804,-0.12453810125589371,0.9420680999755859,0.7134826183319092,0.5746803283691406,-0.16774043440818787,0.9633445739746094,0.4126511216163635,0.5170689225196838,-0.08654816448688507,0.9466276168823242,0.596205472946167,0.639387845993042,-0.005761675536632538,0.9951937794685364,0.5380092263221741,0.635278046131134,0.00600688811391592,0.9947554469108582,0.5912495255470276,0.8241819143295288,0.04725176841020584,0.9226948618888855,0.5351828336715698,0.8213971257209778,0.037821780890226364,0.9327976703643799,0.5852009654045105,0.9843664169311523,0.18650878965854645,0.8092331886291504,0.5297649502754211,0.9935421347618103,0.15193472802639008,0.7974212169647217,0.5780541896820068,0.9947681427001953,0.1939195841550827,0.6559081077575684,0.5327091217041016,1.0012630224227905,0.15827220678329468,0.6082316040992737,0.5864450931549072,1.047379970550537,0.08677119761705399,0.7267736196517944,0.5186567306518555,1.0576670169830322,0.03735269606113434,0.7050426602363586
487,1787224269.8083153,0.5758190751075745,0.2536870539188385,-0.15196388959884644,0.997796893119812,0.5817581415176392,0.23676961660385132,-0.13776136934757233,0.9981702566146851,0.5860331654548645,0.2369953989982605,-0.13781720399856567,0.9981837272644043,0.5897001624107361,0.23726272583007812,-0.13785092532634735,0.9984092712402344,0.5694973468780518,0.23767149448394775,-0.1339694857597351,0.998351514339447,0.5658418536186218,0.23800139129161835,-0.13392475247383118,0.9982932209968567,0.562353253364563,0.23800501227378845,-0.13388805091381073,0.9984220862388611,0.5944207310676575,0.24694347381591797,-0.051717501133680344,0.9989281892776489,0.5577672719955444,0.2476610541343689,-0.03414164483547211,0.9991869330406189,0.5842856168746948,0.27249446511268616,-0.12021934241056442,0.9986620545387268,0.5683781504631042,0.2725070118904114,-0.11476757377386093,0.9988845586776733,0.6292293071746826,0.3600691556930542,-0.013509707525372505,0.9985331296920776,0.5298903584480286,0.3512840270996094,0.02763953059911728,0.9986425042152405,0.6724690794944763,0.46100762486457825,0.014475635252892971,0.9746329188346863,0.4777427613735199,0.43534961342811584,0.04887666180729866,0.9763301610946655,0.7077049016952515,0.5463483333587646,-0.05484755337238312,0.9722304940223694,0.4272266626358032,0.500611424446106,-0.04275219887495041,0.9605384469032288,0.7259700298309326,0.570722222328186,-0.07614672183990479,0.9633129835128784,0.40633901953697205,0.5250272154808044,-0.06282620877027512,0.935505747795105,0.723471999168396,0.572834312915802,-0.11058571934700012,0.9656878113746643,0.40923193097114563,0.5269120335578918,-0.10219040513038635,0.942508339881897,0.7154251337051392,0.5653164386749268,-0.07169076800346375,0.9654760360717773,0.4185904562473297,0.5191092491149902,-0.06441203504800797,0.9475139379501343,0.5973036289215088,0.638266921043396,-0.00800703838467598,0.9954395294189453,0.5400583148002625,0.6337462663650513,0.008293261751532555,0.9951337575912476,0.5919256806373596,0.8240223526954651,0.027013489976525307,0.9298244118690491,0.5344012975692749,0.820319652557373,0.025747327134013176,0.9389364719390869,0.5850346684455872,0.9856409430503845,0.15988598763942719,0.8255284428596497,0.5267736911773682,0.9938802123069763,0.1302443891763687,0.8151903748512268,0.5782521367073059,0.9953473210334778,0.1657639443874359,0.6679665446281433,0.5309662222862244,1.0002464056015015,0.13386335968971252,0.6298529505729675,0.5859399437904358,1.0513074398040771,0.05516042932868004,0.7468253970146179,0.5104672312736511,1.059877634048462,0.018798859789967537,0.7281929850578308
488,1787224269.8543403,0.5760872960090637,0.2546307444572449,-0.15413431823253632,0.998015284538269,0.581905722618103,0.23809309303760529,-0.13985919952392578,0.9983469247817993,0.5861709713935852,0.2384074479341507,-0.1399216204881668,0.9983593821525574,0.5899969935417175,0.23868954181671143,-0.1399596482515335,0.9985626935958862,0.5697707533836365,0.2386917918920517,-0.1368696391582489,0.9985096454620361,0.5660887360572815,0.2389829009771347,-0.1368163675069809,0.9984560608863831,0.5627492070198059,0.23893217742443085,-0.13677604496479034,0.9985713958740234,0.5947078466415405,0.24850839376449585,-0.05270327255129814,0.999028742313385,0.5580032467842102,0.24858827888965607,-0.0389387384057045,0.9992547035217285,0.5844231247901917,0.273118257522583,-0.12198498845100403,0.9987916350364685,0.5686668753623962,0.27284568548202515,-0.11760490387678146,0.9989905953407288,0.6294411420822144,0.35963401198387146,-0.013527928851544857,0.9986768364906311,0.5309156179428101,0.35176512598991394,0.021248241886496544,0.9987589716911316,0.6734808087348938,0.4583413004875183,0.016133548691868782,0.9764057993888855,0.4793859124183655,0.4366453289985657,0.04160044714808464,0.9770534634590149,0.7087142467498779,0.5426729321479797,-0.056428950279951096,0.9743399620056152,0.4288443326950073,0.5009700059890747,-0.0475785993039608,0.961230993270874,0.7272568941116333,0.5665872097015381,-0.07945480197668076,0.9653983116149902,0.40875083208084106,0.5257591009140015,-0.06829432398080826,0.9354531168937683,0.724373459815979,0.5687588453292847,-0.11355502158403397,0.9677448868751526,0.4109903872013092,0.5281423926353455,-0.10849539190530777,0.9427362680435181,0.7163702845573425,0.561749279499054,-0.07331188023090363,0.9674655795097351,0.42005348205566406,0.5207828283309937,-0.06941218674182892,0.948140025138855,0.5976375341415405,0.6376857757568359,-0.007387456484138966,0.9957023859024048,0.5409980416297913,0.6322449445724487,0.0076681869104504585,0.9954660534858704,0.5928821563720703,0.8249315023422241,0.028160475194454193,0.9361951351165771,0.533033013343811,0.8194736242294312,0.022815829142928123,0.9443827867507935,0.5852838158607483,0.9869078397750854,0.162689208984375,0.8400593400001526,0.5209843516349792,0.9943242073059082,0.1319051831960678,0.8305147290229797,0.5785417556762695,0.9962299466133118,0.1690247505903244,0.6791709065437317,0.5251072645187378,1.0004191398620605,0.1362214982509613,0.6436471939086914,0.586212158203125,1.0545895099639893,0.05690516158938408,0.7647582292556763,0.5088768601417542,1.062287449836731,0.020734595134854317,0.7476234436035156
489,1787224269.8991916,0.5763818025588989,0.25548696517944336,-0.16789481043815613,0.998211145401001,0.5822312831878662,0.23915645480155945,-0.15419575572013855,0.9985035061836243,0.5864565968513489,0.23954080045223236,-0.15425851941108704,0.9985148906707764,0.590175211429596,0.23986151814460754,-0.15429601073265076,0.9986981153488159,0.5699583888053894,0.2396632730960846,-0.15115246176719666,0.9986501336097717,0.5662456154823303,0.23997777700424194,-0.15110154449939728,0.9986005425453186,0.5628283023834229,0.23995602130889893,-0.15106920897960663,0.99870365858078,0.5949246287345886,0.2495756298303604,-0.06608866900205612,0.9991164207458496,0.5581541657447815,0.24938280880451202,-0.05206780880689621,0.999313473701477,0.5846617817878723,0.2736532688140869,-0.13513043522834778,0.9989069700241089,0.5688164234161377,0.2732062339782715,-0.13065344095230103,0.9990849494934082,0.6295963525772095,0.3595030605792999,-0.021335089579224586,0.9988045692443848,0.531588613986969,0.3518419861793518,0.007454732432961464,0.99886554479599,0.6739206314086914,0.4572294354438782,0.01181812398135662,0.9777519106864929,0.48090407252311707,0.4381726086139679,0.02048429474234581,0.9777166247367859,0.7090920805931091,0.5413681864738464,-0.061706382781267166,0.9758821129798889,0.43102380633354187,0.5018562078475952,-0.079936183989048,0.9617505669593811,0.727867841720581,0.5655950307846069,-0.08472052216529846,0.9665427207946777,0.41165247559547424,0.526149332523346,-0.103111132979393,0.9352208971977234,0.7252468466758728,0.5677930116653442,-0.11923117190599442,0.9689628481864929,0.413746178150177,0.5290073156356812,-0.1432633250951767,0.9427596926689148,0.7173681259155273,0.5609915852546692,-0.0788937658071518,0.9686368703842163,0.4227307438850403,0.5220875144004822,-0.10202599316835403,0.9485249519348145,0.597977340221405,0.6374906301498413,-0.007114602718502283,0.9959316253662109,0.5416008234024048,0.6314431428909302,0.007386640179902315,0.9957820177078247,0.5931589007377625,0.8236522078514099,0.03320421278476715,0.941936731338501,0.5321922898292542,0.8185096383094788,0.024645565077662468,0.9493657946586609,0.5852111577987671,0.9862629175186157,0.17258015275001526,0.8533207774162292,0.5173633694648743,0.9915591478347778,0.13999170064926147,0.8447423577308655,0.5784300565719604,0.9943687319755554,0.17939969897270203,0.6912549138069153,0.5226313471794128,0.9956949949264526,0.14504793286323547,0.6592680811882019,0.5866291522979736,1.055288314819336,0.06776947528123856,0.7813158631324768,0.505085825920105,1.059472680091858,0.028798209503293037,0.7660419940948486
490,1787224269.9600346,0.5764769315719604,0.2576942443847656,-0.166554257273674,0.9983873963356018,0.5823285579681396,0.24078905582427979,-0.15302209556102753,0.9986438751220703,0.5864841341972351,0.24103808403015137,-0.15308231115341187,0.9986544847488403,0.5900208353996277,0.24134010076522827,-0.15311691164970398,0.9988195300102234,0.5701903104782104,0.24165132641792297,-0.14974913001060486,0.998775839805603,0.5664917826652527,0.24197456240653992,-0.1496991217136383,0.9987301230430603,0.5630857944488525,0.2420251965522766,-0.14967098832130432,0.9988222122192383,0.5947564244270325,0.250687837600708,-0.06527003645896912,0.9991937875747681,0.5583494305610657,0.25086578726768494,-0.050281308591365814,0.9993647336959839,0.5846337676048279,0.2755301296710968,-0.1338411420583725,0.9990100860595703,0.5690416693687439,0.2755347788333893,-0.1291276067495346,0.9991690516471863,0.6296191811561584,0.35932686924934387,-0.01633887179195881,0.998919665813446,0.5319393277168274,0.35188913345336914,0.01059539895504713,0.9989610314369202,0.6736254096031189,0.45614999532699585,0.029011355713009834,0.979069173336029,0.4816398620605469,0.43905535340309143,0.03214668855071068,0.9786120653152466,0.7085664868354797,0.540827751159668,-0.03361325338482857,0.9774363040924072,0.43286505341529846,0.5028465390205383,-0.05881597474217415,0.9626292586326599,0.7270243167877197,0.5658810138702393,-0.05404560640454292,0.9678429961204529,0.4134886860847473,0.527664065361023,-0.07975936681032181,0.9355084300041199,0.7244144678115845,0.5675967931747437,-0.0884968712925911,0.9702906608581543,0.4160020649433136,0.529393196105957,-0.12006902694702148,0.9431585073471069,0.7165535092353821,0.5602754950523376,-0.05018450319766998,0.9698891043663025,0.42510443925857544,0.52254319190979,-0.08032002300024033,0.9490829706192017,0.598217248916626,0.6371648907661438,-0.006923971232026815,0.99611896276474,0.5419090390205383,0.6306416988372803,0.0071974401362240314,0.9960410594940186,0.5932759046554565,0.8236261010169983,0.030858783051371574,0.9469925165176392,0.5317996144294739,0.8176141381263733,0.020636282861232758,0.9537586569786072,0.5851944088935852,0.9867891669273376,0.16425105929374695,0.8648586273193359,0.514188289642334,0.989361584186554,0.133201465010643,0.856948971748352,0.5785043239593506,0.9943258762359619,0.17026427388191223,0.7003734111785889,0.5180529356002808,0.9919143319129944,0.13787291944026947,0.6699280738830566,0.5867865085601807,1.0555763244628906,0.05693322792649269,0.7951461672782898,0.5045804381370544,1.0581063032150269,0.0201631560921669,0.781347930431366
491,1787224270.007363,0.5764013528823853,0.25754234194755554,-0.15669824182987213,0.9985476136207581,0.5822715759277344,0.24057483673095703,-0.1427035927772522,0.9987762570381165,0.5864043831825256,0.24086235463619232,-0.14277125895023346,0.9987859129905701,0.5898615717887878,0.24123823642730713,-0.14280098676681519,0.9989346265792847,0.5701817870140076,0.24141381680965424,-0.13965372741222382,0.9988947510719299,0.5664791464805603,0.24179142713546753,-0.1396038830280304,0.9988529682159424,0.563064694404602,0.2419145107269287,-0.13955894112586975,0.9989354610443115,0.594340443611145,0.2506984770298004,-0.05584563687443733,0.9992707371711731,0.5583921670913696,0.25099021196365356,-0.04194576293230057,0.9994212985038757,0.5845441818237305,0.27554354071617126,-0.12464141100645065,0.9991070032119751,0.5689741373062134,0.275508850812912,-0.12021886557340622,0.9992495179176331,0.6287819147109985,0.3593374788761139,-0.01902359537780285,0.9990261197090149,0.531754195690155,0.35198503732681274,0.014685370959341526,0.9990538954734802,0.67350834608078,0.4550192952156067,0.0027858682442456484,0.9805797934532166,0.4815024435520172,0.43952810764312744,0.020272117108106613,0.9795413017272949,0.7083629965782166,0.5401171445846558,-0.11778631806373596,0.9792129993438721,0.43374738097190857,0.5063544511795044,-0.07145682722330093,0.9639757871627808,0.7266483306884766,0.5646883845329285,-0.14840152859687805,0.9699026942253113,0.4148014485836029,0.5321446657180786,-0.0887451097369194,0.9370139837265015,0.7243213057518005,0.5663940906524658,-0.1795647293329239,0.9722573161125183,0.41774484515190125,0.533469557762146,-0.13758103549480438,0.9446267485618591,0.7162034511566162,0.5593073964118958,-0.1343420445919037,0.9718082547187805,0.42659899592399597,0.5259165167808533,-0.09611896425485611,0.9505214095115662,0.5983022451400757,0.6366562843322754,-0.00663977162912488,0.9963825941085815,0.5419386029243469,0.6304484605789185,0.006916526239365339,0.9963279962539673,0.5933652520179749,0.8228025436401367,0.029415501281619072,0.9514773488044739,0.531436026096344,0.8156253099441528,0.02174825221300125,0.9575938582420349,0.5852581858634949,0.9872230887413025,0.1577451378107071,0.8749616146087646,0.5131642818450928,0.9884527325630188,0.13353237509727478,0.8674261569976807,0.578629732131958,0.9950529932975769,0.16358810663223267,0.706189751625061,0.5164178609848022,0.9921267032623291,0.13822810351848602,0.6767132878303528,0.587001383304596,1.056395411491394,0.05200112611055374,0.8072487115859985,0.5042654871940613,1.0570087432861328,0.02359250746667385,0.7944973111152649
492,1787224270.0542471,0.5764416456222534,0.2575177550315857,-0.1480623185634613,0.998690664768219,0.5822902917861938,0.24051827192306519,-0.13426142930984497,0.9988918304443359,0.5863696932792664,0.24084116518497467,-0.13433101773262024,0.9989007711410522,0.5897486209869385,0.2412623018026352,-0.13437104225158691,0.9990350008010864,0.5702544450759888,0.24132370948791504,-0.13155898451805115,0.9989978671073914,0.5665489435195923,0.24175196886062622,-0.13150762021541595,0.9989590048789978,0.5631346106529236,0.24191781878471375,-0.13146424293518066,0.9990327954292297,0.5939244627952576,0.25072696805000305,-0.04911370575428009,0.9993359446525574,0.5584017038345337,0.2512088716030121,-0.03649892285466194,0.99946528673172,0.5844637155532837,0.275650292634964,-0.11651958525180817,0.9991917014122009,0.5689908266067505,0.27551132440567017,-0.11247023195028305,0.9993188977241516,0.628018319606781,0.35934969782829285,-0.012757491320371628,0.9991208910942078,0.5313713550567627,0.3521152436733246,0.02127654477953911,0.9991327524185181,0.6716299057006836,0.4536188840866089,0.0038801729679107666,0.9814828634262085,0.4813953638076782,0.4396323263645172,0.04337923973798752,0.9799754023551941,0.7069565057754517,0.5360056757926941,-0.09321568161249161,0.9803715944290161,0.43354541063308716,0.5094030499458313,-0.03602420538663864,0.9640301465988159,0.7263430953025818,0.5595604181289673,-0.11944218724966049,0.9708929061889648,0.4144415855407715,0.5355738401412964,-0.05492038652300835,0.936191976070404,0.724083662033081,0.5622620582580566,-0.15124300122261047,0.9732674956321716,0.4173944890499115,0.5374161601066589,-0.0951494425535202,0.9440861344337463,0.7152898907661438,0.5551490783691406,-0.10978090018033981,0.9727592468261719,0.4264112412929535,0.5294970870018005,-0.05733801797032356,0.950381338596344,0.5983896851539612,0.6353136301040649,-0.006412812974303961,0.9965815544128418,0.5418768525123596,0.6289966106414795,0.006684727501124144,0.9965485334396362,0.5934229493141174,0.8220917582511902,0.027997124940156937,0.9553536772727966,0.5309072136878967,0.8132872581481934,0.021695775911211967,0.9608899354934692,0.5853453278541565,0.9875400066375732,0.15154199302196503,0.8834083080291748,0.5132381319999695,0.9878786206245422,0.13070538640022278,0.8760092854499817,0.578719973564148,0.9955474734306335,0.15693369507789612,0.7068360447883606,0.5166351199150085,0.9921835660934448,0.1352301388978958,0.680600643157959,0.5868656039237976,1.0569134950637817,0.045168712735176086,0.816412627696991,0.504969596862793,1.055618166923523,0.02259703353047371,0.8047621846199036
493,1787224270.1035874,0.5755308270454407,0.2574235796928406,-0.1491592675447464,0.9988206624984741,0.5813683271408081,0.24047274887561798,-0.13559387624263763,0.998999834060669,0.585379958152771,0.24089041352272034,-0.13565683364868164,0.9990079402923584,0.5889042019844055,0.24145542085170746,-0.13568559288978577,0.9991289377212524,0.5696312785148621,0.2411777675151825,-0.13263234496116638,0.9990951418876648,0.5659862160682678,0.24160964787006378,-0.13258051872253418,0.9990596175193787,0.5624772906303406,0.2418038249015808,-0.13253027200698853,0.9991257786750793,0.5929298400878906,0.2511051893234253,-0.05180398374795914,0.9993991255760193,0.5580906271934509,0.2512042820453644,-0.03824537619948387,0.9995133280754089,0.583464503288269,0.27566489577293396,-0.11826924234628677,0.9992707371711731,0.5680597424507141,0.27546656131744385,-0.1139274537563324,0.9993848204612732,0.626481831073761,0.3593659996986389,-0.018246391788125038,0.9992073774337769,0.5291773080825806,0.35216647386550903,0.01871359907090664,0.9992113709449768,0.669869065284729,0.45392104983329773,-0.008006220683455467,0.9827236533164978,0.4808470904827118,0.43976739048957825,0.03853808715939522,0.9807295799255371,0.70485520362854,0.5356898307800293,-0.11605925112962723,0.9817885160446167,0.4328613877296448,0.5109043121337891,-0.04551182687282562,0.9649938344955444,0.7244908809661865,0.5596436262130737,-0.1446586549282074,0.972527265548706,0.4143569767475128,0.5361950397491455,-0.06561524420976639,0.9371306300163269,0.7216441035270691,0.5621610879898071,-0.1752232015132904,0.9748280644416809,0.41731053590774536,0.5386106967926025,-0.10383301228284836,0.9450436234474182,0.712652325630188,0.5551273822784424,-0.13220186531543732,0.9742787480354309,0.42623370885849,0.5307474136352539,-0.0659770667552948,0.9514321684837341,0.5983359217643738,0.6347531080245972,-0.006320887710899115,0.9967933893203735,0.5415176749229431,0.6290850639343262,0.0065893311984837055,0.9967852830886841,0.5933873653411865,0.8204841017723083,0.029024753719568253,0.9589837789535522,0.5303070545196533,0.8117432594299316,0.026082057505846024,0.9639899134635925,0.5854002833366394,0.9867795705795288,0.15916086733341217,0.89113450050354,0.5126145482063293,0.9862099885940552,0.13331769406795502,0.8839003443717957,0.5787925720214844,0.9958081245422363,0.16516771912574768,0.7082571387290955,0.5161955952644348,0.9906529188156128,0.13828200101852417,0.6857249140739441,0.5869815945625305,1.0569909811019897,0.0541250966489315,0.8247101902961731,0.5040687918663025,1.0538958311080933,0.028262756764888763,0.8141600489616394
